New_Customer_ID,Email,Cluster_S1,Cluster_S2
17768,Caleb72@gmail.com,Cluster 3,Cluster 1
62410,Zachary39@gmail.com,Cluster 3,Cluster 1
31921,Jack60@gmail.com,Cluster 4,Cluster 1
25869,Douglas14@gmail.com,Cluster 3,Cluster 1
52884,Rose24@gmail.com,Cluster 3,Cluster 1
22807,Dan100@gmail.com,Cluster 3,Cluster 1
41736,Laurie80@gmail.com,Cluster 4,Cluster 1
28573,Frank4@gmail.com,Cluster 3,Cluster 1
26228,Dwayne77@gmail.com,Cluster 3,Cluster 1
18940,Casey96@gmail.com,Cluster 4,Cluster 1
23390,Darlene76@gmail.com,Cluster 3,Cluster 1
32272,Jacqueline67@gmail.com,Cluster 3,Cluster 1
43997,Marc46@gmail.com,Cluster 3,Cluster 1
45178,Marvin53@gmail.com,Cluster 3,Cluster 1
42584,Lindsey95@gmail.com,Cluster 4,Cluster 1
13935,Ariel98@gmail.com,Cluster 4,Cluster 1
12552,Andrea29@gmail.com,Cluster 3,Cluster 1
45130,Martin86@gmail.com,Cluster 4,Cluster 1
17274,Brooke62@gmail.com,Cluster 3,Cluster 1
54403,Sergio2@gmail.com,Cluster 3,Cluster 1
32776,Janet43@gmail.com,Cluster 4,Cluster 1
50423,Preston30@gmail.com,Cluster 3,Cluster 1
50829,Randall8@gmail.com,Cluster 3,Cluster 1
60109,Tristan10@gmail.com,Cluster 3,Cluster 1
38856,Kayla17@gmail.com,Cluster 3,Cluster 1
49092,Oscar2@gmail.com,Cluster 3,Cluster 1
28177,Faith42@gmail.com,Cluster 3,Cluster 1
18634,Caroline6@gmail.com,Cluster 3,Cluster 1
56504,Stanley72@gmail.com,Cluster 4,Cluster 1
58235,Teresa86@gmail.com,Cluster 3,Cluster 1
57395,Sylvia49@gmail.com,Cluster 4,Cluster 1
40790,Kristy46@gmail.com,Cluster 3,Cluster 1
36192,Jon76@gmail.com,Cluster 3,Cluster 1
26333,Dylan97@gmail.com,Cluster 3,Cluster 1
48841,Noah93@gmail.com,Cluster 3,Cluster 1
29034,Gail15@gmail.com,Cluster 3,Cluster 1
38529,Kathryn73@gmail.com,Cluster 4,Cluster 1
15452,Billy8@gmail.com,Cluster 3,Cluster 1
54480,Seth54@gmail.com,Cluster 4,Cluster 1
61525,Wayne45@gmail.com,Cluster 3,Cluster 1
52015,Ricky78@gmail.com,Cluster 3,Cluster 1
36031,Johnathan93@gmail.com,Cluster 3,Cluster 1
31339,Holly68@gmail.com,Cluster 3,Cluster 1
19929,Cheryl68@gmail.com,Cluster 3,Cluster 1
27993,Eugene97@gmail.com,Cluster 4,Cluster 1
35966,Johnathan14@gmail.com,Cluster 3,Cluster 1
35516,Jocelyn78@gmail.com,Cluster 4,Cluster 1
61682,Wesley12@gmail.com,Cluster 3,Cluster 1
49080,Oscar11@gmail.com,Cluster 3,Cluster 1
22895,Dana38@gmail.com,Cluster 3,Cluster 1
17263,Brooke50@gmail.com,Cluster 3,Cluster 1
24668,Derek89@gmail.com,Cluster 3,Cluster 1
34855,Jill2@gmail.com,Cluster 3,Cluster 1
22056,Courtney94@gmail.com,Cluster 4,Cluster 1
31026,Heidi38@gmail.com,Cluster 3,Cluster 1
25301,Diane77@gmail.com,Cluster 3,Cluster 1
47655,Monica31@gmail.com,Cluster 3,Cluster 1
30464,Haley52@gmail.com,Cluster 4,Cluster 1
43041,Louis56@gmail.com,Cluster 3,Cluster 1
48338,Nathaniel44@gmail.com,Cluster 3,Cluster 1
47747,Monique24@gmail.com,Cluster 3,Cluster 1
23357,Darlene39@gmail.com,Cluster 3,Cluster 1
32451,Jake65@gmail.com,Cluster 3,Cluster 1
48371,Nathaniel76@gmail.com,Cluster 3,Cluster 1
32716,Jane67@gmail.com,Cluster 3,Cluster 1
14574,Barbara78@gmail.com,Cluster 4,Cluster 1
21970,Courtney16@gmail.com,Cluster 3,Cluster 1
10776,Alejandra33@gmail.com,Cluster 3,Cluster 1
18918,Casey72@gmail.com,Cluster 3,Cluster 1
23256,Darin21@gmail.com,Cluster 3,Cluster 1
62192,Yolanda29@gmail.com,Cluster 3,Cluster 1
60436,Valerie2@gmail.com,Cluster 3,Cluster 1
23459,Darrell5@gmail.com,Cluster 3,Cluster 1
43996,Marc45@gmail.com,Cluster 3,Cluster 1
29503,Gerald4@gmail.com,Cluster 3,Cluster 1
34159,Jeremiah33@gmail.com,Cluster 3,Cluster 1
46696,Michaela51@gmail.com,Cluster 3,Cluster 1
52946,Ross33@gmail.com,Cluster 4,Cluster 1
25793,Dorothy12@gmail.com,Cluster 3,Cluster 1
12390,Ana31@gmail.com,Cluster 3,Cluster 1
41204,Lance45@gmail.com,Cluster 4,Cluster 1
23326,Darius82@gmail.com,Cluster 3,Cluster 1
28453,Francisco15@gmail.com,Cluster 3,Cluster 1
57298,Sydney28@gmail.com,Cluster 3,Cluster 1
29963,Grace19@gmail.com,Cluster 3,Cluster 1
24957,Devin34@gmail.com,Cluster 3,Cluster 1
35624,Jody27@gmail.com,Cluster 3,Cluster 1
41230,Lance74@gmail.com,Cluster 3,Cluster 1
32802,Janet68@gmail.com,Cluster 3,Cluster 1
41424,Latoya55@gmail.com,Cluster 3,Cluster 1
11883,Allison50@gmail.com,Cluster 3,Cluster 1
57053,Summer29@gmail.com,Cluster 3,Cluster 1
48003,Nancy91@gmail.com,Cluster 4,Cluster 1
22075,Craig20@gmail.com,Cluster 3,Cluster 1
50984,Raven96@gmail.com,Cluster 3,Cluster 1
36553,Jose10@gmail.com,Cluster 3,Cluster 1
13187,Ann47@gmail.com,Cluster 4,Cluster 1
26017,Duane100@gmail.com,Cluster 3,Cluster 1
15780,Brad3@gmail.com,Cluster 4,Cluster 1
32283,Jacqueline77@gmail.com,Cluster 4,Cluster 1
37414,Julian83@gmail.com,Cluster 4,Cluster 1
29391,George36@gmail.com,Cluster 3,Cluster 1
17038,Brittany20@gmail.com,Cluster 3,Cluster 1
47116,Mikayla28@gmail.com,Cluster 4,Cluster 1
28465,Francisco27@gmail.com,Cluster 4,Cluster 1
50771,Randall26@gmail.com,Cluster 4,Cluster 1
57893,Tanya80@gmail.com,Cluster 4,Cluster 1
59363,Toni86@gmail.com,Cluster 3,Cluster 1
39537,Kenneth60@gmail.com,Cluster 3,Cluster 1
57050,Summer26@gmail.com,Cluster 3,Cluster 1
36166,Jon48@gmail.com,Cluster 3,Cluster 1
37204,Judy3@gmail.com,Cluster 4,Cluster 1
53390,Sabrina14@gmail.com,Cluster 4,Cluster 1
54420,Sergio64@gmail.com,Cluster 3,Cluster 1
25110,Diamond68@gmail.com,Cluster 4,Cluster 1
59653,Tracey97@gmail.com,Cluster 3,Cluster 1
35142,Jimmy95@gmail.com,Cluster 3,Cluster 1
25109,Diamond66@gmail.com,Cluster 3,Cluster 1
20320,Christie90@gmail.com,Cluster 3,Cluster 1
14380,Autumn1@gmail.com,Cluster 4,Cluster 1
39138,Kelli55@gmail.com,Cluster 3,Cluster 1
29025,Gabrielle95@gmail.com,Cluster 3,Cluster 1
43692,Madison92@gmail.com,Cluster 3,Cluster 1
28526,Francisco96@gmail.com,Cluster 3,Cluster 1
31502,Hunter86@gmail.com,Cluster 4,Cluster 1
14351,Austin81@gmail.com,Cluster 3,Cluster 1
36408,Jordan45@gmail.com,Cluster 4,Cluster 1
34802,Jesus6@gmail.com,Cluster 3,Cluster 1
57805,Tanner76@gmail.com,Cluster 3,Cluster 1
44555,Marie68@gmail.com,Cluster 3,Cluster 1
47140,Mikayla78@gmail.com,Cluster 3,Cluster 1
17722,Caleb28@gmail.com,Cluster 4,Cluster 1
55412,Shelley90@gmail.com,Cluster 3,Cluster 1
29285,Gavin92@gmail.com,Cluster 4,Cluster 1
25015,Devin95@gmail.com,Cluster 3,Cluster 1
15829,Brad92@gmail.com,Cluster 3,Cluster 1
58222,Teresa74@gmail.com,Cluster 3,Cluster 1
46464,Meredith12@gmail.com,Cluster 4,Cluster 1
60959,Victor68@gmail.com,Cluster 3,Cluster 1
13128,Anita7@gmail.com,Cluster 4,Cluster 1
28232,Felicia36@gmail.com,Cluster 3,Cluster 1
44467,Mariah63@gmail.com,Cluster 3,Cluster 1
18141,Carl75@gmail.com,Cluster 3,Cluster 1
30932,Hector15@gmail.com,Cluster 3,Cluster 1
39187,Kellie48@gmail.com,Cluster 4,Cluster 1
14375,Autumn15@gmail.com,Cluster 3,Cluster 1
14663,Barry85@gmail.com,Cluster 3,Cluster 1
31845,Ivan39@gmail.com,Cluster 4,Cluster 1
50006,Penny66@gmail.com,Cluster 3,Cluster 1
21138,Clinton33@gmail.com,Cluster 4,Cluster 1
21396,Colin77@gmail.com,Cluster 3,Cluster 1
47076,Miguel6@gmail.com,Cluster 3,Cluster 1
26873,Elaine69@gmail.com,Cluster 3,Cluster 1
62351,Yvonne6@gmail.com,Cluster 4,Cluster 1
52142,Rita95@gmail.com,Cluster 3,Cluster 1
47770,Monique46@gmail.com,Cluster 3,Cluster 1
62189,Yolanda26@gmail.com,Cluster 3,Cluster 1
19228,Catherine88@gmail.com,Cluster 3,Cluster 1
38301,Katherine48@gmail.com,Cluster 3,Cluster 1
24536,Dennis57@gmail.com,Cluster 3,Cluster 1
27570,Erik81@gmail.com,Cluster 3,Cluster 1
17838,Calvin59@gmail.com,Cluster 3,Cluster 1
48195,Natasha92@gmail.com,Cluster 3,Cluster 1
29718,Glen96@gmail.com,Cluster 3,Cluster 1
40057,Kirk31@gmail.com,Cluster 3,Cluster 1
29370,George17@gmail.com,Cluster 3,Cluster 1
23290,Darius18@gmail.com,Cluster 4,Cluster 1
51897,Rick56@gmail.com,Cluster 4,Cluster 1
31597,Ian90@gmail.com,Cluster 3,Cluster 1
51751,Ricardo80@gmail.com,Cluster 3,Cluster 1
36164,Jon45@gmail.com,Cluster 4,Cluster 1
39554,Kenneth76@gmail.com,Cluster 3,Cluster 1
35235,Joan52@gmail.com,Cluster 3,Cluster 1
11267,Alexandria64@gmail.com,Cluster 4,Cluster 1
30694,Harry22@gmail.com,Cluster 4,Cluster 1
14213,Audrey43@gmail.com,Cluster 4,Cluster 1
42109,Leonard83@gmail.com,Cluster 4,Cluster 1
34959,Jillian45@gmail.com,Cluster 4,Cluster 1
15566,Bob65@gmail.com,Cluster 3,Cluster 1
34143,Jeremiah15@gmail.com,Cluster 3,Cluster 1
35057,Jimmy100@gmail.com,Cluster 3,Cluster 1
34329,Jermaine21@gmail.com,Cluster 4,Cluster 1
43139,Lucas69@gmail.com,Cluster 3,Cluster 1
11504,Alice9@gmail.com,Cluster 3,Cluster 1
49066,Omar81@gmail.com,Cluster 4,Cluster 1
16208,Brandy55@gmail.com,Cluster 3,Cluster 1
52602,Roger10@gmail.com,Cluster 3,Cluster 1
32667,Jane100@gmail.com,Cluster 3,Cluster 1
46815,Michele100@gmail.com,Cluster 4,Cluster 1
40846,Krystal25@gmail.com,Cluster 3,Cluster 1
11796,Allen61@gmail.com,Cluster 4,Cluster 1
40925,Kurt31@gmail.com,Cluster 4,Cluster 1
12468,Andre35@gmail.com,Cluster 3,Cluster 1
55691,Sherry36@gmail.com,Cluster 3,Cluster 1
57960,Tara52@gmail.com,Cluster 3,Cluster 1
22563,Dakota15@gmail.com,Cluster 3,Cluster 1
12059,Alyssa85@gmail.com,Cluster 3,Cluster 1
49346,Pamela6@gmail.com,Cluster 3,Cluster 1
34330,Jermaine22@gmail.com,Cluster 3,Cluster 1
27604,Erika23@gmail.com,Cluster 3,Cluster 1
19715,Chase7@gmail.com,Cluster 3,Cluster 1
42400,Lindsay13@gmail.com,Cluster 3,Cluster 1
16597,Brett25@gmail.com,Cluster 3,Cluster 1
21027,Clayton43@gmail.com,Cluster 3,Cluster 1
28436,Francis75@gmail.com,Cluster 3,Cluster 1
62226,Yolanda61@gmail.com,Cluster 3,Cluster 1
51876,Rick22@gmail.com,Cluster 3,Cluster 1
28473,Francisco37@gmail.com,Cluster 4,Cluster 1
48863,Norma40@gmail.com,Cluster 3,Cluster 1
61197,Virginia1@gmail.com,Cluster 4,Cluster 1
55181,Sheila74@gmail.com,Cluster 3,Cluster 1
60763,Vicki30@gmail.com,Cluster 3,Cluster 1
28524,Francisco92@gmail.com,Cluster 3,Cluster 1
24739,Derrick68@gmail.com,Cluster 3,Cluster 1
60760,Vicki27@gmail.com,Cluster 3,Cluster 1
31951,Jack90@gmail.com,Cluster 3,Cluster 1
13011,Angelica75@gmail.com,Cluster 3,Cluster 1
44136,Marcus1@gmail.com,Cluster 4,Cluster 1
31125,Helen68@gmail.com,Cluster 3,Cluster 1
48579,Nichole71@gmail.com,Cluster 3,Cluster 1
43832,Mallory88@gmail.com,Cluster 3,Cluster 1
59816,Tracy56@gmail.com,Cluster 3,Cluster 1
39090,Keith88@gmail.com,Cluster 3,Cluster 1
11474,Alice49@gmail.com,Cluster 3,Cluster 1
44399,Maria79@gmail.com,Cluster 3,Cluster 1
51935,Rickey60@gmail.com,Cluster 4,Cluster 1
54881,Shaun16@gmail.com,Cluster 3,Cluster 1
29663,Gina83@gmail.com,Cluster 3,Cluster 1
28382,Frances65@gmail.com,Cluster 3,Cluster 1
40886,Krystal6@gmail.com,Cluster 3,Cluster 1
25242,Diane23@gmail.com,Cluster 3,Cluster 1
26048,Duane52@gmail.com,Cluster 3,Cluster 1
10506,Aimee37@gmail.com,Cluster 3,Cluster 1
20231,Christian55@gmail.com,Cluster 4,Cluster 1
28748,Frederick75@gmail.com,Cluster 3,Cluster 1
11097,Alexander66@gmail.com,Cluster 4,Cluster 1
52004,Ricky68@gmail.com,Cluster 3,Cluster 1
39867,Kim2@gmail.com,Cluster 4,Cluster 1
56271,Stacey55@gmail.com,Cluster 3,Cluster 1
11310,Alexis1@gmail.com,Cluster 3,Cluster 1
31410,Howard56@gmail.com,Cluster 3,Cluster 1
31267,Herbert81@gmail.com,Cluster 3,Cluster 1
35965,Johnathan13@gmail.com,Cluster 3,Cluster 1
30848,Heather28@gmail.com,Cluster 3,Cluster 1
42695,Logan17@gmail.com,Cluster 3,Cluster 1
57028,Sue79@gmail.com,Cluster 3,Cluster 1
32040,Jackson4@gmail.com,Cluster 3,Cluster 1
49465,Patricia49@gmail.com,Cluster 3,Cluster 1
41026,Kyle59@gmail.com,Cluster 3,Cluster 1
61124,Vincent40@gmail.com,Cluster 3,Cluster 1
61354,Walter86@gmail.com,Cluster 3,Cluster 1
43579,Madeline62@gmail.com,Cluster 4,Cluster 1
59059,Tina86@gmail.com,Cluster 3,Cluster 1
60614,Vernon14@gmail.com,Cluster 3,Cluster 1
46394,Melvin53@gmail.com,Cluster 4,Cluster 1
10808,Alejandra90@gmail.com,Cluster 3,Cluster 1
41778,Lawrence32@gmail.com,Cluster 4,Cluster 1
28859,Gabriel98@gmail.com,Cluster 4,Cluster 1
42409,Lindsay22@gmail.com,Cluster 3,Cluster 1
27508,Erik22@gmail.com,Cluster 3,Cluster 1
55326,Shelia70@gmail.com,Cluster 4,Cluster 1
41454,Latoya94@gmail.com,Cluster 4,Cluster 1
39336,Kelsey43@gmail.com,Cluster 3,Cluster 1
45341,Mason70@gmail.com,Cluster 3,Cluster 1
31049,Heidi59@gmail.com,Cluster 3,Cluster 1
41766,Lawrence20@gmail.com,Cluster 3,Cluster 1
13505,Annette7@gmail.com,Cluster 3,Cluster 1
10885,Alejandro99@gmail.com,Cluster 3,Cluster 1
55879,Shirley80@gmail.com,Cluster 3,Cluster 1
54089,Savannah32@gmail.com,Cluster 3,Cluster 1
22119,Craig60@gmail.com,Cluster 3,Cluster 1
30119,Greg55@gmail.com,Cluster 4,Cluster 1
42276,Levi58@gmail.com,Cluster 3,Cluster 1
20305,Christie54@gmail.com,Cluster 3,Cluster 1
44054,Marcia18@gmail.com,Cluster 3,Cluster 1
48741,Nina26@gmail.com,Cluster 3,Cluster 1
48050,Natalie43@gmail.com,Cluster 3,Cluster 1
52462,Robin93@gmail.com,Cluster 4,Cluster 1
58282,Terrence1@gmail.com,Cluster 3,Cluster 1
31578,Ian71@gmail.com,Cluster 3,Cluster 1
16537,Brent59@gmail.com,Cluster 3,Cluster 1
40674,Kristine67@gmail.com,Cluster 4,Cluster 1
52275,Roberta60@gmail.com,Cluster 3,Cluster 1
54562,Shane39@gmail.com,Cluster 3,Cluster 1
18067,Candice92@gmail.com,Cluster 3,Cluster 1
17426,Bryan24@gmail.com,Cluster 4,Cluster 1
38100,Karl19@gmail.com,Cluster 4,Cluster 1
49932,Peggy69@gmail.com,Cluster 3,Cluster 1
19695,Chase53@gmail.com,Cluster 3,Cluster 1
27492,Erica98@gmail.com,Cluster 3,Cluster 1
24308,Debra30@gmail.com,Cluster 4,Cluster 1
35356,Joanna43@gmail.com,Cluster 3,Cluster 1
59997,Trevor3@gmail.com,Cluster 3,Cluster 1
42364,Linda71@gmail.com,Cluster 4,Cluster 1
38729,Katie75@gmail.com,Cluster 4,Cluster 1
30134,Greg80@gmail.com,Cluster 3,Cluster 1
47089,Miguel81@gmail.com,Cluster 3,Cluster 1
43966,Marc16@gmail.com,Cluster 3,Cluster 1
62001,Willie50@gmail.com,Cluster 4,Cluster 1
18737,Carolyn7@gmail.com,Cluster 3,Cluster 1
12385,Ana24@gmail.com,Cluster 3,Cluster 1
45622,Maurice53@gmail.com,Cluster 3,Cluster 1
57216,Suzanne36@gmail.com,Cluster 3,Cluster 1
59364,Toni89@gmail.com,Cluster 3,Cluster 1
56180,Spencer41@gmail.com,Cluster 3,Cluster 1
30791,Hayley33@gmail.com,Cluster 3,Cluster 1
41768,Lawrence22@gmail.com,Cluster 3,Cluster 1
58189,Teresa44@gmail.com,Cluster 3,Cluster 1
60085,Tricia71@gmail.com,Cluster 4,Cluster 1
12978,Angelica34@gmail.com,Cluster 3,Cluster 1
27266,Emma69@gmail.com,Cluster 3,Cluster 1
16454,Brendan4@gmail.com,Cluster 3,Cluster 1
40499,Kristin71@gmail.com,Cluster 3,Cluster 1
15510,Blake63@gmail.com,Cluster 3,Cluster 1
26262,Dylan29@gmail.com,Cluster 4,Cluster 1
49166,Paige23@gmail.com,Cluster 3,Cluster 1
30505,Haley94@gmail.com,Cluster 3,Cluster 1
44528,Marie40@gmail.com,Cluster 3,Cluster 1
13210,Ann68@gmail.com,Cluster 3,Cluster 1
17708,Caleb11@gmail.com,Cluster 3,Cluster 1
12792,Angel21@gmail.com,Cluster 3,Cluster 1
51885,Rick38@gmail.com,Cluster 3,Cluster 1
45987,Meghan65@gmail.com,Cluster 3,Cluster 1
52484,Robyn43@gmail.com,Cluster 3,Cluster 1
15110,Bethany91@gmail.com,Cluster 4,Cluster 1
22954,Dana92@gmail.com,Cluster 3,Cluster 1
48368,Nathaniel73@gmail.com,Cluster 3,Cluster 1
31779,Isaiah16@gmail.com,Cluster 3,Cluster 1
18127,Carl60@gmail.com,Cluster 3,Cluster 1
27985,Eugene80@gmail.com,Cluster 3,Cluster 1
18176,Carla1@gmail.com,Cluster 3,Cluster 1
29794,Glenn4@gmail.com,Cluster 3,Cluster 1
52096,Rita31@gmail.com,Cluster 3,Cluster 1
28433,Francis69@gmail.com,Cluster 3,Cluster 1
14264,Audrey92@gmail.com,Cluster 3,Cluster 1
37197,Judy32@gmail.com,Cluster 4,Cluster 1
48998,Olivia77@gmail.com,Cluster 4,Cluster 1
47817,Monique99@gmail.com,Cluster 3,Cluster 1
24506,Dennis2@gmail.com,Cluster 3,Cluster 1
57883,Tanya71@gmail.com,Cluster 4,Cluster 1
56036,Sonya47@gmail.com,Cluster 3,Cluster 1
24670,Derek90@gmail.com,Cluster 4,Cluster 1
51622,Rhonda43@gmail.com,Cluster 4,Cluster 1
40832,Kristy94@gmail.com,Cluster 3,Cluster 1
55786,Sheryl48@gmail.com,Cluster 4,Cluster 1
10733,Alec35@gmail.com,Cluster 4,Cluster 1
10982,Alexa15@gmail.com,Cluster 3,Cluster 1
24958,Devin36@gmail.com,Cluster 4,Cluster 1
19276,Cathy45@gmail.com,Cluster 3,Cluster 1
31244,Henry98@gmail.com,Cluster 4,Cluster 1
12380,Ana17@gmail.com,Cluster 3,Cluster 1
28100,Evelyn22@gmail.com,Cluster 3,Cluster 1
25379,Dillon84@gmail.com,Cluster 4,Cluster 1
39625,Kerri20@gmail.com,Cluster 3,Cluster 1
50054,Perry54@gmail.com,Cluster 4,Cluster 1
22833,Dan51@gmail.com,Cluster 3,Cluster 1
38914,Kayla70@gmail.com,Cluster 3,Cluster 1
38199,Katelyn32@gmail.com,Cluster 3,Cluster 1
24409,Denise32@gmail.com,Cluster 3,Cluster 1
60018,Trevor60@gmail.com,Cluster 3,Cluster 1
53946,Sara76@gmail.com,Cluster 3,Cluster 1
12044,Alyssa71@gmail.com,Cluster 3,Cluster 1
45808,Meagan66@gmail.com,Cluster 4,Cluster 1
31208,Henry64@gmail.com,Cluster 3,Cluster 1
17134,Brittney17@gmail.com,Cluster 3,Cluster 1
30426,Hailey9@gmail.com,Cluster 3,Cluster 1
13202,Ann60@gmail.com,Cluster 3,Cluster 1
28201,Faith97@gmail.com,Cluster 3,Cluster 1
59110,Todd41@gmail.com,Cluster 3,Cluster 1
30343,Gwendolyn68@gmail.com,Cluster 4,Cluster 1
60040,Trevor82@gmail.com,Cluster 3,Cluster 1
10948,Alex6@gmail.com,Cluster 3,Cluster 1
53261,Ruth71@gmail.com,Cluster 4,Cluster 1
57417,Sylvia88@gmail.com,Cluster 4,Cluster 1
29559,Gilbert25@gmail.com,Cluster 3,Cluster 1
24137,Debbie56@gmail.com,Cluster 4,Cluster 1
25817,Dorothy39@gmail.com,Cluster 3,Cluster 1
12672,Andres89@gmail.com,Cluster 3,Cluster 1
10175,Abigail7@gmail.com,Cluster 4,Cluster 1
32810,Janet76@gmail.com,Cluster 3,Cluster 1
44851,Marissa84@gmail.com,Cluster 3,Cluster 1
59548,Tonya7@gmail.com,Cluster 3,Cluster 1
55690,Sherry35@gmail.com,Cluster 3,Cluster 1
47129,Mikayla57@gmail.com,Cluster 3,Cluster 1
26479,Eddie87@gmail.com,Cluster 3,Cluster 1
35015,Jim24@gmail.com,Cluster 3,Cluster 1
15324,Bill17@gmail.com,Cluster 3,Cluster 1
34565,Jesse32@gmail.com,Cluster 3,Cluster 1
45621,Maurice51@gmail.com,Cluster 3,Cluster 1
16829,Briana73@gmail.com,Cluster 3,Cluster 1
61839,Whitney76@gmail.com,Cluster 3,Cluster 1
10955,Alex76@gmail.com,Cluster 3,Cluster 1
10515,Aimee61@gmail.com,Cluster 3,Cluster 1
31540,Ian37@gmail.com,Cluster 3,Cluster 1
60003,Trevor46@gmail.com,Cluster 3,Cluster 1
35261,Joan89@gmail.com,Cluster 3,Cluster 1
28310,Fernando33@gmail.com,Cluster 4,Cluster 1
30754,Hayden24@gmail.com,Cluster 3,Cluster 1
59336,Toni55@gmail.com,Cluster 3,Cluster 1
10809,Alejandra94@gmail.com,Cluster 3,Cluster 1
41456,Latoya97@gmail.com,Cluster 4,Cluster 1
30060,Grant5@gmail.com,Cluster 3,Cluster 1
14310,Austin44@gmail.com,Cluster 3,Cluster 1
14980,Beth52@gmail.com,Cluster 4,Cluster 1
47238,Mike9@gmail.com,Cluster 3,Cluster 1
23589,Darryl17@gmail.com,Cluster 3,Cluster 1
17438,Bryan35@gmail.com,Cluster 3,Cluster 1
30103,Greg35@gmail.com,Cluster 3,Cluster 1
17742,Caleb49@gmail.com,Cluster 3,Cluster 1
35010,Jim15@gmail.com,Cluster 3,Cluster 1
60447,Valerie3@gmail.com,Cluster 3,Cluster 1
23497,Darren10@gmail.com,Cluster 3,Cluster 1
25975,Drew2@gmail.com,Cluster 3,Cluster 1
49183,Paige44@gmail.com,Cluster 3,Cluster 1
36409,Jordan46@gmail.com,Cluster 1,Cluster 2
35671,Jody89@gmail.com,Cluster 3,Cluster 1
16184,Brandy30@gmail.com,Cluster 4,Cluster 1
47367,Misty19@gmail.com,Cluster 4,Cluster 1
39906,Kim65@gmail.com,Cluster 3,Cluster 1
17664,Caitlyn33@gmail.com,Cluster 4,Cluster 1
38219,Katelyn54@gmail.com,Cluster 3,Cluster 1
32938,Jared23@gmail.com,Cluster 3,Cluster 2
40707,Kristopher17@gmail.com,Cluster 3,Cluster 1
32584,Jamie25@gmail.com,Cluster 3,Cluster 1
13073,Anita18@gmail.com,Cluster 3,Cluster 1
35375,Joanna62@gmail.com,Cluster 3,Cluster 1
60989,Victor96@gmail.com,Cluster 3,Cluster 1
43599,Madeline90@gmail.com,Cluster 3,Cluster 1
30555,Hannah4@gmail.com,Cluster 3,Cluster 1
51406,Regina9@gmail.com,Cluster 3,Cluster 1
25036,Devon34@gmail.com,Cluster 3,Cluster 1
45793,Meagan43@gmail.com,Cluster 3,Cluster 1
31587,Ian80@gmail.com,Cluster 4,Cluster 1
22716,Dalton26@gmail.com,Cluster 1,Cluster 2
34503,Jerry67@gmail.com,Cluster 4,Cluster 1
31109,Helen45@gmail.com,Cluster 3,Cluster 1
21339,Cole8@gmail.com,Cluster 3,Cluster 1
33300,Javier71@gmail.com,Cluster 3,Cluster 1
41300,Larry53@gmail.com,Cluster 3,Cluster 1
33480,Jeanette2@gmail.com,Cluster 3,Cluster 2
51906,Rick72@gmail.com,Cluster 3,Cluster 1
14779,Belinda64@gmail.com,Cluster 1,Cluster 2
56459,Stacy9@gmail.com,Cluster 1,Cluster 2
14993,Beth64@gmail.com,Cluster 4,Cluster 1
45634,Maurice73@gmail.com,Cluster 4,Cluster 1
32605,Jamie44@gmail.com,Cluster 3,Cluster 1
62309,Yvonne10@gmail.com,Cluster 3,Cluster 1
35006,Jim100@gmail.com,Cluster 4,Cluster 1
29207,Gary49@gmail.com,Cluster 4,Cluster 1
53184,Russell7@gmail.com,Cluster 3,Cluster 1
35608,Jodi99@gmail.com,Cluster 3,Cluster 1
47504,Mitchell64@gmail.com,Cluster 3,Cluster 1
46432,Mercedes36@gmail.com,Cluster 3,Cluster 1
12375,Ana10@gmail.com,Cluster 4,Cluster 1
50788,Randall44@gmail.com,Cluster 3,Cluster 1
16504,Brent27@gmail.com,Cluster 3,Cluster 1
15212,Beverly45@gmail.com,Cluster 3,Cluster 2
10523,Aimee74@gmail.com,Cluster 3,Cluster 1
28924,Gabriella30@gmail.com,Cluster 3,Cluster 1
54370,Selena57@gmail.com,Cluster 3,Cluster 1
43173,Luis15@gmail.com,Cluster 3,Cluster 1
14771,Belinda49@gmail.com,Cluster 3,Cluster 1
13170,Ann31@gmail.com,Cluster 1,Cluster 2
24611,Derek36@gmail.com,Cluster 1,Cluster 2
61206,Virginia29@gmail.com,Cluster 3,Cluster 1
28880,Gabriela40@gmail.com,Cluster 3,Cluster 1
28783,Gabriel24@gmail.com,Cluster 3,Cluster 1
18060,Candice84@gmail.com,Cluster 3,Cluster 1
13955,Arthur29@gmail.com,Cluster 3,Cluster 1
49072,Omar90@gmail.com,Cluster 1,Cluster 2
31265,Herbert79@gmail.com,Cluster 3,Cluster 1
52945,Ross30@gmail.com,Cluster 3,Cluster 1
36429,Jordan67@gmail.com,Cluster 3,Cluster 1
26933,Elijah77@gmail.com,Cluster 3,Cluster 1
61620,Wendy46@gmail.com,Cluster 4,Cluster 1
55225,Shelby24@gmail.com,Cluster 3,Cluster 1
44706,Mario6@gmail.com,Cluster 3,Cluster 1
13899,Ariel4@gmail.com,Cluster 3,Cluster 1
20046,Chloe25@gmail.com,Cluster 3,Cluster 1
21100,Clifford68@gmail.com,Cluster 3,Cluster 1
41972,Lee41@gmail.com,Cluster 3,Cluster 1
18271,Carlos20@gmail.com,Cluster 3,Cluster 1
36994,Joyce8@gmail.com,Cluster 3,Cluster 1
48077,Natalie68@gmail.com,Cluster 3,Cluster 1
10481,Adrienne86@gmail.com,Cluster 3,Cluster 1
40567,Kristina44@gmail.com,Cluster 3,Cluster 1
